country,countryname,isic_code,isic_description,WIOD_sector,VA,VA_share,VA_country,GVCB_val,GVCF_val,GVC_val,GEXP_val,GVCB_share,GVCF_share,GVC_share,EU29_GVCB_val,OTH29_GVCB_val,EU29_GVCF_val,OTH29_GVCF_val,EU29_GVC_val,OTH29_GVC_val,DAVAX,DVA,DC,GEXP,VAX,EU29_DAVAX_val,OTH29_DAVAX_val,EU29_DVA_val,OTH29_DVA_val,EU29_DC_val,OTH29_DC_val,EU29_GEXP_val,OTH29_GEXP_val,EU29_VAX_val,OTH29_VAX_val,EU
HUN,Hungary,H53,Postal and courier activities,35,702.7476374079854,.0055497658256311,126626.54,16.78057756213823,23.16107237218272,39.94164993432095,143.4755000304874,.11695779,.16142876,.27838656,5.1799974,11.600579,11.18214,11.978931,16.362141,23.57951,103.5338500961664,126.6949224683491,126.7332830197592,143.4755000304874,126.6017586248818,27.92733,75.606522,39.10947,87.585449,39.121307,87.611969,44.289467,99.186028,39.042133,87.559631,1
HUN,Hungary,I,Accommodation and food service activities,36,2204.114485496269,.0174064181738175,126626.54,53.68490460001443,27.87245513241451,81.55735973242895,209.324729999846,.2564671,.13315414,.38962123,24.206387,29.478518,16.030794,11.841664,40.237183,41.320183,127.767370267417,155.6398253998315,155.814959131822,209.324729999846,155.4270672231528,54.146809,73.62056,70.177605,85.462227,70.256569,85.558388,94.38398,114.94073,69.989044,85.438026,1
HUN,Hungary,J58,Publishing activities,37,546.6274332229261,.0043168473101416,126626.54,54.02748656259589,52.15034486266127,106.1778314252571,235.4873919049322,.22942837,.22145706,.45088542,27.781218,26.246269,42.189785,9.9605608,69.971008,36.206829,129.309560479675,181.4599053423364,181.6174638412827,235.4873919049322,181.2393974185545,51.117859,78.191704,93.307655,88.152267,93.388649,88.228806,121.08885,114.39854,93.110352,88.129059,1
HUN,Hungary,J59_J60,"Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",38,893.3919334154187,.0070553293345118,126626.54,85.67718816818636,58.1838063328526,143.860994501039,348.173702904387,.24607599,.16711143,.41318741,32.691307,52.985874,42.780338,15.403469,75.471634,68.389343,204.3127084033482,262.4965147362007,262.6028296951017,348.173702904387,262.2253377325289,57.37883,146.93387,100.15918,162.33734,100.19972,162.40309,132.85048,215.32321,99.916756,162.30858,1
HUN,Hungary,J61,Telecommunications,39,1959.590487785557,.0154753538004858,126626.54,61.30172444991823,59.71587596475266,121.0176004146709,339.6612307599133,.18047902,.1758101,.35628912,36.971134,24.330591,46.810322,12.905564,83.781441,37.236156,218.6436303452425,278.3595063099951,278.4805758592993,339.6612307599133,277.9819948299003,121.0686,97.575035,167.87889,110.48061,167.95192,110.52865,204.85004,134.8112,167.52704,110.45493,1
HUN,Hungary,J62_J63,"Computer programming, consultancy and related activities; information service activities",40,2810.252554427153,.0221932351782462,126626.54,311.1175867732629,401.7880581754376,712.9056449487007,1798.699003567204,.17296812,.22337703,.39634517,97.019241,214.09833,156.96436,244.82372,253.98363,458.92203,1085.793358618504,1487.581416793941,1488.077348801086,1798.699003567204,1486.087362273082,306.92471,778.86865,463.88901,1023.6924,464.04367,1024.0337,560.90839,1237.7908,462.88474,1023.2026,1
HUN,Hungary,K64,"Financial service activities, except insurance and pension funding",41,3603.286300399147,.0284560119528517,126626.54,23.54871132529545,29.08968581781537,52.63839714311079,185.0419026082048,.1272615,.15720594,.28446746,4.3265324,19.222179,6.7374606,22.352224,11.063993,41.574406,132.403505465094,161.4931912829094,161.5352991576098,185.0419026082048,161.3950323051655,22.933187,109.47031,29.670652,131.82254,29.678389,131.85692,33.997181,151.04472,29.620392,131.77464,1
HUN,Hungary,K65,"Insurance, reinsurance and pension funding, except compulsory social security",42,405.6449909963477,.0032034753139454,126626.54,4.719715095578355,6.175195224825844,10.8949103204042,32.82627424494245,.14377858,.18811746,.33189604,.39822483,4.3214903,.64055479,5.5346403,1.0387796,9.8561316,21.93136392453825,28.1065591493641,28.11419422368148,32.82627424494245,28.09036255575885,1.7309291,20.200434,2.371484,25.735075,2.372128,25.742065,2.7697091,30.056566,2.3663902,25.723972,1
HUN,Hungary,K66,Activities auxiliary to financial services and insurance activities,43,705.4921359808723,.0055714397859229,126626.54,.509134365712499,1.937284401840717,2.446418767553216,6.920845668091182,.073565342,.27992019,.35348552,.14565244,.36348191,.64784038,1.289444,.79349303,1.6529258,4.474426900537969,6.411711302378684,6.41264691090365,6.920845668091182,6.407194018951583,1.186413,3.2880139,1.8342537,4.5774579,1.8345214,4.578126,1.9799058,4.9409394,1.8316768,4.5755172,1
HUN,Hungary,L68,Real estate activities,44,9527.607387123517,.0752417896019066,126626.54,5.656510801390258,15.00801360747555,20.66452440886581,54.9693962902474,.10290291,.27302489,.37592781,3.7099769,1.9465337,12.60067,2.4073439,16.310648,4.3538775,34.30487188138159,49.31288548885714,49.32631942763265,54.9693962902474,49.19554282281455,19.742537,14.562339,32.343204,16.969683,32.352016,16.974304,36.053181,18.916216,32.231735,16.963806,1
HUN,Hungary,M69_M70,Legal and accounting activities; activities of head offices; management consultancy activities,45,2969.371967956237,.023449839165782,126626.54,259.0659231135537,435.3157567092256,694.3816798227792,1501.240753924184,.17256787,.28997064,.46253851,185.08984,73.976082,358.97626,76.339485,544.0661,150.31557,806.859074101405,1242.174830810631,1242.65278320121,1501.240753924184,1239.33836262022,528.49652,278.36258,887.47284,354.70206,887.81427,354.83856,1072.5627,428.6781,884.79895,354.53946,1
HUN,Hungary,M71,Architectural and engineering activities; technical testing and analysis,46,1437.132754358007,.011349380378494,126626.54,83.8998897323625,98.21461948151439,182.114509213877,437.1949440182827,.19190499,.22464719,.41655219,43.782471,40.117413,70.753296,27.461309,114.53577,67.578728,255.0804348044059,353.2950542859203,353.5112931037668,437.1949440182827,352.6935350691978,113.61083,141.46959,184.36414,168.93089,184.47699,169.03429,228.14664,209.04832,183.81577,168.87778,1
HUN,Hungary,M72,Scientific research and development,47,1153.963771782717,.0091131273358349,126626.54,98.31896596035384,58.92734565062667,157.2463116109806,442.3740446653933,.22225301,.13320705,.35546008,66.387024,31.93194,46.358261,12.569087,112.74526,44.50103,285.1277330544129,344.0550787050395,344.2698962040827,442.3740446653933,343.7427359136055,185.95494,99.172806,232.31319,111.74188,232.45822,111.81165,298.70023,143.67383,232.02573,111.71701,1
HUN,Hungary,M73,Advertising and market research,48,502.2049149895116,.003966032080809,126626.54,51.4901295074592,79.77626183986132,131.2663913473205,276.742412391664,.18605797,.28826901,.47432697,39.078487,12.411641,73.087769,6.6884942,112.16625,19.100134,145.4760210443436,225.2522828842048,225.3568388668051,276.742412391664,224.6893445417154,97.867683,47.608322,170.95546,54.296814,171.03484,54.322018,210.03395,66.708458,170.40533,54.284004,1
HUN,Hungary,M74_M75,"Other professional, scientific and technical activities; veterinary activities",49,844.576247559593,.0066698202118961,126626.54,142.5524271397637,227.716380860419,370.2688080001827,800.3002755519221,.17812368,.28453869,.46266234,119.91376,22.638674,208.02435,19.692032,327.93808,42.3307,430.0314675517395,657.7478484121584,658.0998518426579,800.3002755519221,656.5651497404361,345.26694,84.764542,553.29132,104.45657,553.58734,104.51247,673.20508,127.09524,552.14117,104.42402,1
HUN,Hungary,N,Administrative and support service activities,50,4006.41748506253,.0316396351381861,126626.54,398.9181728541109,462.9783663457998,861.8965391999108,1855.254684910838,.2150207,.24954976,.46457046,226.29028,172.62791,375.25293,87.725426,601.54327,260.35336,993.3581457109271,1456.336512056727,1457.204684700147,1855.254684910838,1454.106585239606,450.86829,542.48987,826.12128,630.21527,826.61371,630.591,1052.4114,802.8432,824.06561,630.04102,1
HUN,Hungary,O84,Public administration and defence; compulsory social security,51,10533.19933565467,.0831831892358807,126626.54,27.70882653804166,55.05493790261829,82.76376444065995,250.8818115517351,.11044574,.21944571,.32989144,12.404773,15.304054,35.351585,19.703358,47.756355,35.007412,168.1180471110751,223.1729850136934,223.2309130509907,250.8818115517351,222.8536243396827,64.559181,103.55886,99.910759,123.26221,99.936699,123.29421,112.31553,138.56627,99.634056,123.21957,1
HUN,Hungary,P85,Education,52,5663.80212154067,.0447283971998825,126626.54,1.770264332721606,2.501470303197526,4.27173463591913,22.33510602023715,.079259276,.11199725,.19125652,.4139621,1.3563023,1.0434608,1.4580094,1.4574227,2.8143115,18.06337138431802,20.56484168751554,20.5684210633726,22.33510602023715,20.55464278496565,3.7654619,14.29791,4.8089228,15.755919,4.8097596,15.758661,5.2228847,17.112221,4.8018885,15.752754,1
HUN,Hungary,Q,Human health and social work activities,53,5570.468098174332,.0439913161402326,126626.54,7.430225853799151,3.176835450882008,10.60706130468116,38.49489883826209,.19301845,.08252614,.27554458,.86577582,6.5644498,.76324928,2.4135859,1.6290255,8.9780359,27.88783753358093,31.06467298446293,31.08014827981553,38.49489883826209,31.05448267664351,2.8564315,25.031404,3.6196804,27.444994,3.621484,27.458666,4.4854565,34.009441,3.6146741,27.439808,1
HUN,Hungary,R_S,Other service activities,54,3792.942925434735,.0299537755883287,126626.54,33.15571659899741,42.07359427453573,75.22931087353312,187.9311002884865,.17642485,.22387776,.40030262,22.539,10.616715,34.687439,7.3861523,57.226448,18.002869,112.7017894149533,154.775383689489,154.8426156998572,187.9311002884865,154.602098319176,70.527672,42.174118,105.21511,49.560268,105.26082,49.581795,127.7541,60.176983,105.05378,49.548321,1
HUN,Hungary,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,55,16.48396055754877,.0001301777709431,126626.54,0,0,0,5.67548774200e-07,0,0,0,0,0,0,0,0,0,5.67548774200e-07,5.67548774200e-07,5.67548774200e-07,5.67548774200e-07,5.67548774200e-07,0,5.6754880e-07,0,5.6754880e-07,0,5.6754880e-07,0,5.6754880e-07,0,5.6754880e-07,1
HUN,Hungary,U,Activities of extraterritorial organizations and bodies,56,0,0,126626.54,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IDN,Indonesia,A01,"Crop and animal production, hunting and related service activities",1,92082.22259593544,.1046266536170823,880102.94,99.36993072946561,413.5826205938314,512.9525513232969,2416.604596925368,.04111965,.17114203,.21226168,17.285803,82.084129,156.80161,256.78101,174.0874,338.86514,1903.652045602072,2317.234666195902,2317.884233915432,2416.604596925368,2312.345457285255,246.29076,1657.3612,403.09232,1914.1423,403.20544,1914.6787,420.37817,1996.2264,402.63666,1909.7089,
IDN,Indonesia,A02,Forestry and logging,2,6300.581887797777,.0071589149368532,880102.94,4.919685183540292,37.00212258393974,41.92180776748005,150.6722183171696,.032651573,.24558026,.27823183,.13580371,4.7838812,1.7474705,35.25465,1.8832743,40.038532,108.7504105496895,145.7525331336293,145.7924888876193,150.6722183171696,145.0614423450318,2.2759039,106.47451,4.0233736,141.72916,4.0244765,141.76801,4.1591783,146.51303,4.0176725,141.04376,
IDN,Indonesia,A03,Fishing and aquaculture,3,20738.34892725719,.0235635499299743,880102.94,38.41080811409687,117.7262356985017,156.1370438125986,1200.54053708562,.031994596,.098061025,.13005562,2.357482,36.053326,20.402908,97.323326,22.760391,133.37666,1044.403493273022,1162.129728971524,1162.45344906424,1200.54053708562,1160.009540081266,50.923367,993.48016,71.326279,1090.8035,71.346146,1091.1073,73.683762,1126.8567,71.26741,1088.7422,
IDN,Indonesia,B,Mining and quarrying,4,88425.88123633573,.1004722061010258,880102.94,3331.732293686958,18742.48643449371,22074.21872818067,45664.11353465316,.072961718,.41044235,.48340407,27.430031,3304.3022,187.22603,18555.262,214.65607,21859.563,23589.8948064725,42332.38124096621,42353.85996858285,45664.11353465316,41707.22083145791,161.29492,23428.6,348.52094,41983.859,348.69781,42005.16,375.95096,45288.164,347.76361,41359.453,
IDN,Indonesia,C10-C12,"Manufacture of food products, beverages and tobacco products",5,56219.48795459367,.063878311436573,880102.94,3481.95018384333,4946.963622852856,8428.913806696184,32954.06488434367,.10566072,.15011695,.25577766,499.72766,2982.2227,1397.3149,3549.6487,1897.0426,6531.8711,24525.15107764749,29472.11470050034,29489.41324843514,32954.06488434367,29389.62089144416,2832.5066,21692.645,4229.8218,25242.293,4232.3047,25257.109,4729.5498,28224.514,4226.1431,25163.479,
IDN,Indonesia,C13-C15,"Manufacture of textiles, wearing apparel and leather products",6,14711.88017910744,.016716090773676,880102.94,5669.982910105164,1395.978383132332,7065.961293237498,19934.32017062556,.28443322,.070028894,.35446212,936.56317,4733.4194,297.65759,1098.3209,1234.2208,5831.7407,12868.35887738806,14264.33726052039,14300.53627418317,19934.32017062556,14251.2672370872,2058.5142,10809.845,2356.1714,11908.165,2362.1511,11938.386,3292.7346,16641.586,2355.5171,11895.75,
IDN,Indonesia,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7,6485.225809235921,.0073687130397463,880102.94,503.838463525756,804.5280517585647,1308.36651528432,4600.028517534064,.10952942,.17489631,.28442574,54.56514,449.27335,151.88931,652.63873,206.45444,1101.9121,3291.662002249744,4096.190054008308,4100.155038901589,4600.028517534064,4084.863443661235,291.72351,2999.9385,443.61279,3652.5776,444.04224,3656.113,498.17798,4101.8506,443.10388,3641.7595,
IDN,Indonesia,C17,Manufacture of paper and paper products,8,7009.52178633031,.0079644342554362,880102.94,1183.388581119462,1265.41465435883,2448.803235478291,5846.001921087469,.20242698,.21645813,.41888511,37.589474,1145.7991,65.332222,1200.0825,102.9217,2345.8816,3397.198685609178,4662.613339968008,4671.455545488649,5846.001921087469,4637.085444818649,82.772285,3314.4265,148.10451,4514.5093,148.38536,4523.0698,185.69397,5660.3081,147.86639,4489.2188,
IDN,Indonesia,C18,Printing and reproduction of recorded media,9,302.5416474877317,.0003437571255783,880102.94,4.364616216800497,4.0271545003932,8.391770717193701,20.72370229551387,.21060987,.19432601,.4049359,1.710547,2.6540694,1.8658502,2.1613042,3.5763974,4.8153734,12.33193157832017,16.35908607871337,16.39318854021416,20.72370229551387,16.31321066649202,4.5454774,7.7864542,6.4113274,9.9477587,6.4246926,9.9684954,8.1218748,12.601828,6.4055152,9.9076958,
IDN,Indonesia,C19,Manufacture of coke and refined petroleum products ,10,28295.82789126387,.0321505899849828,880102.94,1673.411160352588,3479.518612133446,5152.929772486035,14209.94027976005,.11776342,.2448651,.36262852,47.790108,1625.6211,238.09341,3241.4253,285.88348,4867.0464,9057.010507274015,12536.52911940747,12546.23479783991,14209.94027976005,12450.5219753243,119.93105,8937.0791,358.02444,12178.506,358.30161,12187.934,405.81458,13804.126,357.00824,12093.515,
IDN,Indonesia,C20,Manufacture of chemicals and chemical products ,11,11525.42149135571,.0130955384022212,880102.94,2917.466787109917,3369.309672251124,6286.776459361039,11970.4316258436,.24372277,.28146935,.52519214,372.19778,2545.2688,799.50525,2569.8044,1171.7032,5115.0732,5683.655166482556,9052.96483873368,9075.614807314749,11970.4316258436,8997.131757629344,355.43289,5328.2222,1154.9381,7898.0264,1157.8275,7917.7866,1527.136,10443.295,1151.7687,7845.3633,
IDN,Indonesia,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,12,4291.990192163596,.0048766912711687,880102.94,360.5188120382512,99.61087995576383,460.129691994015,1818.484396485811,.19825235,.05477687,.25302923,84.147034,276.37177,62.694397,36.916477,146.84143,313.28824,1358.354704491795,1457.965584447559,1460.536590587941,1818.484396485811,1457.136986659745,277.60263,1080.7521,340.29706,1117.6686,340.89713,1119.6395,424.44406,1394.0403,340.12878,1117.0083,
IDN,Indonesia,C22,Manufacture of rubber and plastic products,13,7146.274007968085,.0081198163359432,880102.94,3458.521400999938,3182.715689830801,6641.237090830738,13550.64748472147,.25522923,.23487554,.49010476,396.93057,3061.5908,520.86755,2661.8479,917.7981,5723.4395,6909.41039389073,10092.12608372153,10118.64097805517,13550.64748472147,10036.1397323284,637.39423,6272.0161,1158.2617,8933.8643,1161.3048,8957.3359,1555.1924,11995.455,1156.4534,8879.6865,
IDN,Indonesia,C23,Manufacture of other non-metallic mineral products,14,6680.220560772347,.0075902720741722,880102.94,178.849546364648,120.9077059622167,299.7572523268647,987.6518764592015,.18108562,.12241936,.30350497,17.822981,161.02657,17.103626,103.80408,34.926601,264.83066,687.8946241323368,808.8023300945537,810.0893545610179,987.6518764592015,806.9746543751017,63.496338,624.39832,80.599968,728.20233,80.728218,729.36108,98.422974,889.22894,80.545952,726.42877,
IDN,Indonesia,C24,Manufacture of basic metals,15,7221.098302770773,.008204834001175,880102.94,1935.142279717454,2964.495983560808,4899.638263278262,9287.465560830708,.20836064,.31919321,.52755386,98.595741,1836.5466,261.67297,2702.8228,360.26871,4539.3701,4387.827297552448,7352.323281113255,7366.500726617822,9287.465560830708,7280.262622026018,112.92882,4274.8984,374.60172,6977.7212,375.32422,6991.1763,473.19757,8814.2676,373.36154,6906.9009,
IDN,Indonesia,C25,"Manufacture of fabricated metal products, except machinery and equipment",16,7120.330716447121,.0080903387701425,880102.94,559.2494697513067,351.6100731528385,910.8595429041453,2299.803970873843,.24317268,.15288697,.39605963,31.578243,527.6712,38.799168,312.81091,70.377411,840.48218,1388.944427969698,1740.554501122537,1744.895256481382,2299.803970873843,1733.254791404159,59.481941,1329.4625,98.281097,1642.2734,98.526207,1646.369,129.85936,2169.9446,98.109108,1635.1458,
IDN,Indonesia,C26,"Manufacture of computer, electronic and optical products",17,6055.245060391264,.006880155687381,880102.94,3836.977910373726,1047.059191880151,4884.037102253877,9862.946206574521,.38902959,.10616089,.49519047,769.59216,3067.386,198.43831,848.62091,968.03027,3916.0066,4978.909104320645,6025.968296200797,6046.494534303159,9862.946206574521,6008.91952196181,1010.2051,3968.7041,1208.6434,4817.3252,1212.7603,4833.7339,1978.2356,7884.7104,1207.9786,4800.9409,
IDN,Indonesia,C27,Manufacture of electrical equipment,18,4565.990649353555,.0051880190184488,880102.94,2130.172691860893,710.4604308451421,2840.633122706036,6118.494902214758,.34815305,.11611686,.46426991,271.69635,1858.4762,140.16124,570.29919,411.8576,2428.7756,3277.861779508724,3988.322210353866,4000.033532572984,6118.494902214758,3976.139443373191,368.53586,2909.3257,508.69711,3479.625,510.19077,3489.8428,780.39349,5338.1016,508.08411,3468.0554,
IDN,Indonesia,C28,Manufacture of machinery and equipment n.e.c.,19,3122.908229597216,.003548344386188,880102.94,1038.901577144019,240.737858004844,1279.639435148862,2192.458328007846,.47385237,.10980271,.58365506,54.21397,984.68762,21.535364,219.20248,75.749352,1203.8901,912.8188928589838,1153.556750863828,1157.982858677781,2192.458328007846,1147.86630438628,38.661758,874.15717,60.197132,1093.3596,60.428108,1097.5548,114.41108,2078.0471,60.084015,1087.7823,
IDN,Indonesia,C29,"Manufacture of motor vehicles, trailers and semi-trailers",20,16768.08433856054,.0190524131852356,880102.94,953.4299726352999,862.3206707152663,1815.750643350566,5599.681293320504,.17026505,.1539946,.32425964,26.341629,927.08832,79.987091,782.33362,106.32871,1709.4219,3783.930649969936,4646.251320685204,4652.8090030787,5599.681293320504,4632.252788002671,48.380836,3735.5498,128.3679,4517.8833,128.5491,4524.2598,154.70953,5444.9717,128.15413,4504.0986,
IDN,Indonesia,C30,Manufacture of other transport equipment,21,1022.329640657685,.0011616023829587,880102.94,298.3957594961799,238.3970144248345,536.7927739210144,1297.479573784067,.22998108,.18373854,.41371962,45.252415,253.14334,46.336395,192.06061,91.588814,445.20395,760.6867998630528,999.0838142878874,1000.746019820989,1297.479573784067,995.688921373614,105.17699,655.50977,151.51338,847.57037,151.76549,848.98053,196.76581,1100.7137,151.28664,844.40222,
IDN,Indonesia,C31_C32,Manufacture of furniture; other manufacturing,22,4044.352166389793,.0045953173293304,880102.94,1256.856388177797,274.1244791136811,1530.980867291478,6353.622793075586,.19781728,.043144595,.24096188,222.856,1034.0004,41.462852,232.66164,264.31882,1266.6621,4822.641925784108,5096.766404897789,5105.820501141558,6353.622793075586,5093.32554178349,862.2561,3960.3862,903.71887,4193.0474,905.32428,4200.4961,1126.5748,5227.0479,903.60248,4189.7231,
IDN,Indonesia,C33,Repair and installation of machinery and equipment,23,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,D35,"Electricity, gas, steam and air conditioning supply",24,9917.272502779553,.0112683100572806,880102.94,.0009869741040702,.0012787621661376,.0022657362702078,.0056340730580632,.1751795,.22696939,.4021489,.00010206048,.00088491361,.00018794315,.001090819,.00029000361,.0019757329,.0033683367878554,.004647098953993,.0046564036715941,.0056340730580632,.0046184986490242,.0002926015,.0030757354,.00048054461,.0041665547,.00048150681,.004174897,.00058260508,.005051468,.00047982944,.004138669,
IDN,Indonesia,E36,"Water collection, treatment and supply",25,666.9044063850766,.0007577572994599,880102.94,2.599015593028192,2.266003090634756,4.865018683662949,49.42016712668919,.052590184,.045851789,.098441973,.0094920797,2.5895233,.050023295,2.2159801,.059515372,4.8055034,44.55514844302623,46.82115153366099,46.83952903435528,49.42016712668919,46.80154319616939,.12097611,44.434174,.17099939,46.65015,.17106652,46.668461,.18049148,49.239674,.17082007,46.630722,
IDN,Indonesia,E37-E39,"Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",26,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,F,Construction,27,90618.73367416525,.1029637924895617,880102.94,61.4373420649456,38.91857178668313,100.3559138516287,292.5778091010386,.20998633,.13301957,.3430059,22.84804,38.589302,20.276541,18.642033,43.12458,57.231335,192.2218952494099,231.140467036093,231.6300288946425,292.5778091010386,230.6537838651511,65.682686,126.53921,85.959229,145.18123,86.141296,145.48874,108.80727,183.77052,85.877853,144.77592,
IDN,Indonesia,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,28,24838.51836764384,.028222288562871,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,G46,"Wholesale trade, except of motor vehicles and motorcycles",29,60142.70975621462,.0683359967196745,880102.94,.0000485806239416,1.49601211345e-08,.0000485955840627,.0006053208744349,.080255985,.000024714365,.080280699,4.8058314e-11,.000048580576,2.0040328e-10,1.4759718e-08,2.4846153e-10,.000048595335,.0005567252903722,.0005567402504933,.0005571706948555,.0006053208744349,.000556739884514,3.5035136e-10,.0005567249,5.5075466e-10,.00055673969,5.5118043e-10,.00055717013,5.9881300e-10,.00060532027,5.5005422e-10,.00055673934,
IDN,Indonesia,G47,"Retail trade, except of motor vehicles and motorcycles",30,35305.68471600018,.0401154049213612,880102.94,0,1.42541306324e-08,0,0,,,,6.3613250e-15,0,1.9306698e-14,1.4254112e-08,2.5668022e-14,0,0,0,0,0,0,5.3957506e-14,0,7.3264203e-14,0,7.3320568e-14,0,7.9625529e-14,0,7.3173462e-14,0,
IDN,Indonesia,H49,Land transport and transport via pipelines,31,19770.35424904688,.0224636846026058,880102.94,31.64409298917583,27.904363319645,59.54845630882084,177.9693242415235,.17780645,.1567931,.33459955,2.0439451,29.600147,2.6997278,25.204636,4.7436728,54.804783,118.4208679327026,146.3252312523477,146.680600740519,177.9693242415235,145.6975573572426,6.7516632,111.6692,9.4513922,136.87384,9.4743471,137.20625,11.495337,166.47398,9.4406872,136.25688,
IDN,Indonesia,H50,Water transport,32,4260.964661843244,.0048414391093225,880102.94,101.7482650219132,101.095909070699,202.8441740926122,531.8167272064547,.19132204,.19009539,.38141745,1.5849968,100.16327,3.397613,97.698296,4.9826102,197.86157,328.9725531138426,430.0684621845415,431.1573279103274,531.8167272064547,427.6870137711375,3.3018346,325.67072,6.6994476,423.36902,6.7164102,424.44092,8.2844458,523.53229,6.6842556,421.00278,
IDN,Indonesia,H51,Air transport,33,9446.915680869004,.0107338761687937,880102.94,267.946785325692,203.2159804616056,471.1627657872974,1247.736947653778,.21474621,.16286765,.37761387,26.046062,241.90073,25.81048,177.4055,51.856541,419.30621,776.5741818664804,979.790162328086,982.4949511119776,1247.736947653778,976.4964780292163,69.431091,707.14307,95.241577,884.54858,95.504501,886.99048,121.28763,1126.4492,95.062668,881.43378,
IDN,Indonesia,H52,Warehousing and support activities for transportation,34,6659.921366351606,.0075672075051003,880102.94,27.50599952696586,91.46379875414917,118.9697982811151,329.1862408175849,.083557561,.27784818,.36140573,7.3050232,20.200975,46.439739,45.024052,53.744762,65.225029,210.21644253647,301.6802412906192,301.8966113536064,329.1862408175849,300.4926661728991,33.680271,176.53618,80.120018,221.56023,80.177475,221.71912,87.425041,241.7612,79.872612,220.62004,
IDN,Indonesia,H53,Postal and courier activities,35,832.5491684043786,.0009459679730372,880102.94,9.675811856068357,13.11504180480457,22.79085366087292,124.0112835037831,.078023642,.10575684,.18378048,.3542617,9.3215494,1.0249953,12.090047,1.379257,21.411596,101.2204298429101,114.3354716477147,114.4168384581835,124.0112835037831,114.0834887318642,3.1611838,98.059242,4.1861782,110.14929,4.189158,110.22768,4.5404406,119.47084,4.1824074,109.90108,
IDN,Indonesia,I,Accommodation and food service activities,36,27281.79418999741,.0309984137035305,880102.94,329.7409773302729,450.23709892594,779.9780762562131,3505.91732347575,.094052695,.12842205,.22247475,18.341478,311.39951,34.384571,415.85251,52.726048,727.25201,2725.939247219537,3176.176346145478,3177.923455835009,3505.91732347575,3167.706156833136,142.28674,2583.6526,176.67131,2999.5049,176.76849,3001.155,195.01279,3310.9045,176.54114,2991.165,
IDN,Indonesia,J58,Publishing activities,37,2345.413282363861,.0026649307126262,880102.94,70.13470100271485,42.08948104125554,112.2241820439704,447.6233252216469,.1566824,.094028793,.2507112,.30049527,69.834206,.23830107,41.851181,.53879637,111.68539,335.3991431776765,377.488624218932,377.9812171438998,447.6233252216469,376.7235529098342,1.3790659,334.02008,1.617367,375.87125,1.6194774,376.36172,1.9178622,445.70547,1.6166255,375.10693,
IDN,Indonesia,J59_J60,"Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",38,3523.789639960411,.0040038381751211,880102.94,27.52477396786727,14.91888774001526,42.44366170788251,309.0516214513492,.089062057,.048273124,.13733518,2.4027889,25.121984,1.8745275,13.04436,4.2773166,38.166344,266.6079597434667,281.526847483482,281.6743410642684,309.0516214513492,281.2594521061911,22.7015,243.90646,24.576027,256.95084,24.588903,257.08542,26.978817,282.07278,24.567793,256.69165,
IDN,Indonesia,J61,Telecommunications,39,22276.11271736627,.0253108044474791,880102.94,52.50057112997801,88.34494161783925,140.8455127478173,900.3844080213867,.058309063,.09811914,.1564282,4.8045521,47.696022,14.83322,73.511719,19.637772,121.20775,759.5388952735696,847.8838368914087,848.1510591632267,900.3844080213867,846.7315820171676,62.76025,696.77869,77.593475,770.29028,77.617928,770.53314,82.398048,817.98633,77.534103,769.19745,
IDN,Indonesia,J62_J63,"Computer programming, consultancy and related activities; information service activities",40,2282.683163409886,.0025936548219914,880102.94,25.59116838705177,17.5146856550996,43.10585404215138,213.1077219315192,.1200856,.082187004,.20227261,.56384128,25.027327,1.268339,16.246347,1.8321803,41.273674,170.0018678893678,187.5165535444674,187.6496936543224,213.1077219315192,187.2368466104335,2.863148,167.13872,4.1314869,183.38506,4.1344204,183.51527,4.6953282,208.4124,4.1275582,183.1093,
IDN,Indonesia,K64,"Financial service activities, except insurance and pension funding",41,27110.48727010988,.0308037695120242,880102.94,3.514741541377289,12.39171897595152,15.90646051732881,75.42080398403616,.04660175,.16430107,.21090282,.020163801,3.4945779,.08973176,12.301987,.10989558,15.796564,59.51434346670737,71.90606244265888,71.92743380709466,75.42080398403616,71.62900581455744,.3227877,59.191555,.41251954,71.493538,.41264206,71.514793,.43268335,74.988121,.41222566,71.216782,
